ANÁLISIS COMPLETO DE RAÍCES DIGITALES - PRIMOS DE SOPHIE GERMAIN
Límite de búsqueda: 100000000
Total de primos encontrados: 423140
Fecha de análisis: 2025-07-30T12:29:16.768
================================================================================

TABLA COMPLETA DE RESULTADOS
----------------------------------------
p	2p+1	raíz(p)	raíz(2p+1)
51311891	102623783	2	5
51312221	102624443	8	8
51312659	102625319	5	2
51312809	102625619	2	5
51313001	102626003	5	2
51313193	102626387	8	8
51313343	102626687	5	2
51313373	102626747	8	8
51313511	102627023	2	5
51313631	102627263	5	2
51313721	102627443	5	2
51313733	102627467	8	8
51313781	102627563	2	5
51314201	102628403	8	8
51315053	102630107	5	2
51315083	102630167	8	8
51315521	102631043	5	2
51315983	102631967	8	8
51316103	102632207	2	5
51316469	102632939	8	8
51316913	102633827	2	5
51316943	102633887	5	2
51317459	102634919	8	8
51317471	102634943	2	5
51317729	102635459	8	8
51317771	102635543	5	2
51317873	102635747	8	8
51318089	102636179	8	8
51318341	102636683	8	8
51318413	102636827	8	8
51318539	102637079	8	8
51318713	102637427	2	5
51318821	102637643	2	5
51318881	102637763	8	8
51319193	102638387	5	2
51319223	102638447	8	8
51319349	102638699	8	8
51319553	102639107	5	2
51319799	102639599	8	8
51319913	102639827	5	2
51320411	102640823	8	8
51320669	102641339	5	2
51320999	102641999	2	5
51321041	102642083	8	8
51321131	102642263	8	8
51321173	102642347	5	2
51321551	102643103	5	2
51321689	102643379	8	8
51321713	102643427	5	2
51321773	102643547	2	5
51322079	102644159	2	5
51322259	102644519	2	5
51323813	102647627	8	8
51324029	102648059	8	8
51324209	102648419	8	8
51324233	102648467	5	2
51324323	102648647	5	2
51324389	102648779	8	8
51324629	102649259	5	2
51324659	102649319	8	8
51324863	102649727	5	2
51325019	102650039	8	8
51325223	102650447	5	2
51325343	102650687	8	8
51325349	102650699	5	2
51325409	102650819	2	5
51325559	102651119	8	8
51325619	102651239	5	2
51326123	102652247	5	2
51326633	102653267	2	5
51326741	102653483	2	5
51326921	102653843	2	5
51327701	102655403	8	8
51327821	102655643	2	5
51328163	102656327	2	5
51328181	102656363	2	5
51328313	102656627	8	8
51328631	102657263	2	5
51328853	102657707	8	8
51329153	102658307	2	5
51329543	102659087	5	2
51329633	102659267	5	2
51329651	102659303	5	2
51329819	102659639	2	5
51330299	102660599	5	2
51330431	102660863	2	5
51331223	102662447	2	5
51331229	102662459	8	8
51331463	102662927	8	8
51331499	102662999	8	8
51331649	102663299	5	2
51331961	102663923	2	5
51332279	102664559	5	2
51332399	102664799	8	8
51332513	102665027	5	2
51333011	102666023	8	8
51333239	102666479	2	5
51333533	102667067	8	8
51333983	102667967	8	8
51334259	102668519	5	2
51334301	102668603	2	5
51334469	102668939	8	8
51334499	102668999	2	5
51335309	102670619	2	5
51335981	102671963	8	8
51336419	102672839	5	2
51336581	102673163	5	2
51336599	102673199	5	2
51336881	102673763	8	8
51337073	102674147	2	5
51337133	102674267	8	8
51337283	102674567	5	2
51337361	102674723	2	5
51337523	102675047	2	5
51337733	102675467	5	2
51338069	102676139	8	8
51338153	102676307	2	5
51338669	102677339	5	2
51338939	102677879	5	2
51339143	102678287	2	5
51339173	102678347	5	2
51339191	102678383	5	2
51339329	102678659	8	8
51339443	102678887	5	2
51339803	102679607	5	2
51340031	102680063	8	8
51340049	102680099	8	8
51340181	102680363	5	2
51340463	102680927	8	8
51341093	102682187	8	8
51341291	102682583	8	8
51341399	102682799	8	8
51341501	102683003	2	5
51341639	102683279	5	2
51342059	102684119	2	5
51342191	102684383	8	8
51342821	102685643	8	8
51343109	102686219	8	8
51343559	102687119	8	8
51343793	102687587	8	8
51344129	102688259	2	5
51344201	102688403	2	5
51344459	102688919	8	8
51344561	102689123	2	5
51344591	102689183	5	2
51344603	102689207	8	8
51344759	102689519	2	5
51344861	102689723	5	2
51344939	102689879	2	5
51345293	102690587	5	2
51345779	102691559	5	2
51345803	102691607	2	5
51345953	102691907	8	8
51346259	102692519	8	8
51346643	102693287	5	2
51346661	102693323	5	2
51347069	102694139	8	8
51347441	102694883	2	5
51347489	102694979	5	2
51347921	102695843	5	2
51348179	102696359	2	5
51348413	102696827	2	5
51349043	102698087	2	5
51349349	102698699	2	5
51349433	102698867	5	2
51349559	102699119	5	2
51349583	102699167	2	5
51349643	102699287	8	8
51349943	102699887	2	5
51350153	102700307	5	2
51350219	102700439	8	8
51350699	102701399	2	5
51350861	102701723	2	5
51350933	102701867	2	5
51351791	102703583	5	2
51352013	102704027	2	5
51352181	102704363	8	8
51352289	102704579	8	8
51352439	102704879	5	2
51352841	102705683	2	5
51352901	102705803	8	8
51352949	102705899	2	5
51354053	102708107	8	8
51354293	102708587	5	2
51354431	102708863	8	8
51354581	102709163	5	2
51354923	102709847	5	2
51355319	102710639	5	2
51355361	102710723	2	5
51355541	102711083	2	5
51355709	102711419	8	8
51356009	102712019	2	5
51356093	102712187	5	2
51356369	102712739	2	5
51356633	102713267	5	2
51356699	102713399	8	8
51356729	102713459	2	5
51356993	102713987	5	2
51357899	102715799	2	5
51358031	102716063	8	8
51358133	102716267	2	5
51358253	102716507	5	2
51358841	102717683	8	8
51358973	102717947	5	2
51359981	102719963	5	2
51359999	102719999	5	2
51360359	102720719	5	2
51360563	102721127	2	5
51360623	102721247	8	8
51360779	102721559	2	5
51360839	102721679	8	8
51361169	102722339	5	2
51361223	102722447	5	2
51361763	102723527	5	2
51362249	102724499	5	2
51362513	102725027	8	8
51362543	102725087	2	5
51362693	102725387	8	8
51362819	102725639	8	8
51363029	102726059	2	5
51363041	102726083	5	2
51363173	102726347	2	5
51364193	102728387	5	2
51364283	102728567	5	2
51364331	102728663	8	8
51364493	102728987	8	8
51364583	102729167	8	8
51364763	102729527	8	8
51364949	102729899	5	2
51364979	102729959	8	8
51365159	102730319	8	8
51365201	102730403	5	2
51365663	102731327	8	8
51365861	102731723	8	8
51365903	102731807	5	2
51366011	102732023	5	2
51366599	102733199	8	8
51366713	102733427	5	2
51368021	102736043	8	8
51368363	102736727	8	8
51368651	102737303	8	8
51368693	102737387	5	2
51368963	102737927	5	2
51369119	102738239	8	8
51369413	102738827	5	2
51369491	102738983	2	5
51369581	102739163	2	5
51369953	102739907	5	2
51370349	102740699	5	2
51371081	102742163	8	8
51371129	102742259	2	5
51371249	102742499	5	2
51371279	102742559	8	8
51371693	102743387	8	8
51371783	102743567	8	8
51372059	102744119	5	2
51372089	102744179	8	8
51372203	102744407	5	2
51372341	102744683	8	8
51372641	102745283	2	5
51372683	102745367	8	8
51372911	102745823	2	5
51373331	102746663	8	8
51373793	102747587	2	5
51374321	102748643	8	8
51374549	102749099	2	5
51374591	102749183	8	8
51374621	102749243	2	5
51374891	102749783	2	5
51375041	102750083	8	8
51375251	102750503	2	5
51375281	102750563	5	2
51375749	102751499	5	2
51375851	102751703	8	8
51376673	102753347	2	5
51376691	102753383	2	5
51376943	102753887	2	5
51377099	102754199	5	2
51377171	102754343	5	2
51378143	102756287	5	2
51378221	102756443	2	5
51378293	102756587	2	5
51378443	102756887	8	8
51378611	102757223	5	2
51378623	102757247	8	8
51378779	102757559	2	5
51379073	102758147	8	8
51379301	102758603	2	5
51379613	102759227	8	8
51379649	102759299	8	8
51380471	102760943	2	5
51380963	102761927	8	8
51381041	102762083	5	2
51381059	102762119	5	2
51381251	102762503	8	8
51381371	102762743	2	5
51381503	102763007	8	8
51381623	102763247	2	5
51381983	102763967	2	5
51382031	102764063	5	2
51382169	102764339	8	8
51382319	102764639	5	2
51382361	102764723	2	5
51383963	102767927	2	5
51384689	102769379	8	8
51384713	102769427	5	2
51385511	102771023	2	5
51385571	102771143	8	8
51385793	102771587	5	2
51385949	102771899	8	8
51386039	102772079	8	8
51386249	102772499	2	5
51386609	102773219	2	5
51387233	102774467	5	2
51387383	102774767	2	5
51387893	102775787	8	8
51388019	102776039	8	8
51388409	102776819	2	5
51388973	102777947	8	8
51389021	102778043	2	5
51389231	102778463	5	2
51389399	102778799	2	5
51389483	102778967	5	2
51389549	102779099	8	8
51390023	102780047	5	2
51390569	102781139	2	5
51390749	102781499	2	5
51390851	102781703	5	2
51390959	102781919	5	2
51391061	102782123	8	8
51391199	102782399	2	5
51391481	102782963	5	2
51391709	102783419	8	8
51392069	102784139	8	8
51392171	102784343	2	5
51392279	102784559	2	5
51392339	102784679	8	8
51392381	102784763	5	2
51392543	102785087	5	2
51393389	102786779	5	2
51393593	102787187	2	5
51393599	102787199	8	8
51393731	102787463	5	2
51393761	102787523	8	8
51393791	102787583	2	5
51394613	102789227	5	2
51394643	102789287	8	8
51394649	102789299	5	2
51395021	102790043	8	8
51395243	102790487	5	2
51395381	102790763	8	8
51395681	102791363	2	5
51395891	102791783	5	2
51396203	102792407	2	5
51396353	102792707	8	8
51396641	102793283	8	8
51397481	102794963	2	5
51397739	102795479	8	8
51397763	102795527	5	2
51398129	102796259	2	5
51398159	102796319	5	2
51398423	102796847	8	8
51398453	102796907	2	5
51398519	102797039	5	2
51398549	102797099	8	8
51398603	102797207	8	8
51398723	102797447	2	5
51398729	102797459	8	8
51398909	102797819	8	8
51398969	102797939	5	2
51399053	102798107	8	8
51399431	102798863	8	8
51399473	102798947	5	2
51399521	102799043	8	8
51399539	102799079	8	8
51399563	102799127	5	2
51399791	102799583	8	8
51399839	102799679	2	5
51399923	102799847	5	2
51400091	102800183	2	5
51400133	102800267	8	8
51400229	102800459	5	2
51400241	102800483	8	8
51400439	102800879	8	8
51400463	102800927	5	2
51400799	102801599	8	8
51401513	102803027	2	5
51402359	102804719	2	5
51402821	102805643	5	2
51402881	102805763	2	5
51403433	102806867	5	2
51403823	102807647	8	8
51403871	102807743	2	5
51403991	102807983	5	2
51404159	102808319	2	5
51404819	102809639	5	2
51405353	102810707	8	8
51405899	102811799	5	2
51406583	102813167	5	2
51406601	102813203	5	2
51406781	102813563	5	2
51406853	102813707	5	2
51406871	102813743	5	2
51407249	102814499	5	2
51407789	102815579	5	2
51407819	102815639	8	8
51408041	102816083	5	2
51408179	102816359	8	8
51408209	102816419	2	5
51408653	102817307	5	2
51408719	102817439	8	8
51409103	102818207	5	2
51409499	102818999	5	2
51409889	102819779	8	8
51410273	102820547	5	2
51410459	102820919	2	5
51410633	102821267	5	2
51411023	102822047	8	8
51411263	102822527	5	2
51411551	102823103	5	2
51411599	102823199	8	8
51411863	102823727	2	5
51412373	102824747	8	8
51412643	102825287	8	8
51412901	102825803	5	2
51413039	102826079	8	8
51413051	102826103	2	5
51413129	102826259	8	8
51413759	102827519	8	8
51413801	102827603	5	2
51413891	102827783	5	2
51414371	102828743	8	8
51414431	102828863	5	2
51414509	102829019	2	5
51415043	102830087	5	2
51415139	102830279	2	5
51415601	102831203	5	2
51415739	102831479	8	8
51415751	102831503	2	5
51416129	102832259	2	5
51416303	102832607	5	2
51416633	102833267	2	5
51416639	102833279	8	8
51416663	102833327	5	2
51416699	102833399	5	2
51416723	102833447	2	5
51416903	102833807	2	5
51417053	102834107	8	8
51417263	102834527	2	5
51417461	102834923	2	5
51417491	102834983	5	2
51417521	102835043	8	8
51418331	102836663	8	8
51418709	102837419	8	8
51418793	102837587	2	5
51419141	102838283	8	8
51419471	102838943	5	2
51419531	102839063	2	5
51419663	102839327	8	8
51419999	102839999	2	5
51420179	102840359	2	5
51420371	102840743	5	2
51420443	102840887	5	2
51420779	102841559	8	8
51420851	102841703	8	8
51420899	102841799	2	5
51420983	102841967	5	2
51421091	102842183	5	2
51421283	102842567	8	8
51421631	102843263	5	2
51421703	102843407	5	2
51421943	102843887	2	5
51422201	102844403	8	8
51422471	102844943	8	8
51422699	102845399	2	5
51423341	102846683	5	2
51423629	102847259	5	2
51423959	102847919	2	5
51424361	102848723	8	8
51424673	102849347	5	2
51424739	102849479	8	8
51424871	102849743	5	2
51424973	102849947	8	8
51425243	102850487	8	8
51425351	102850703	8	8
51425681	102851363	5	2
51426269	102852539	8	8
51426533	102853067	2	5
51426569	102853139	2	5
51426761	102853523	5	2
51426779	102853559	5	2
51426899	102853799	8	8
51427163	102854327	2	5
51427451	102854903	2	5
51427529	102855059	8	8
51428369	102856739	2	5
51428693	102857387	2	5
51428879	102857759	8	8
51429089	102858179	2	5
51429359	102858719	2	5
51429809	102859619	2	5
51430013	102860027	8	8
51430019	102860039	5	2
51430811	102861623	5	2
51430889	102861779	2	5
51430913	102861827	8	8
51431843	102863687	2	5
51432281	102864563	8	8
51432371	102864743	8	8
51432383	102864767	2	5
51432443	102864887	8	8
51432509	102865019	2	5
51432659	102865319	8	8
51433001	102866003	8	8
51433379	102866759	8	8
51433601	102867203	5	2
51433643	102867287	2	5
51433799	102867599	5	2
51434189	102868379	8	8
51435011	102870023	2	5
51435101	102870203	2	5
51435203	102870407	5	2
51435491	102870983	5	2
51435743	102871487	5	2
51435941	102871883	5	2
51436289	102872579	2	5
51436559	102873119	2	5
51436739	102873479	2	5
51436799	102873599	8	8
51437219	102874439	5	2
51437549	102875099	2	5
51438011	102876023	5	2
51438119	102876239	5	2
51438389	102876779	5	2
51438533	102877067	5	2
51438701	102877403	2	5
51438791	102877583	2	5
51439259	102878519	2	5
51439529	102879059	2	5
51439673	102879347	2	5
51439793	102879587	5	2
51439931	102879863	8	8
51440111	102880223	8	8
51440159	102880319	2	5
51441023	102882047	2	5
51441503	102883007	5	2
51442619	102885239	5	2
51442991	102885983	8	8
51443429	102886859	5	2
51443603	102887207	8	8
51444119	102888239	2	5
51444443	102888887	2	5
51444611	102889223	8	8
51444671	102889343	5	2
51444749	102889499	2	5
51444773	102889547	8	8
51444863	102889727	8	8
51445601	102891203	8	8
51445643	102891287	5	2
51445781	102891563	8	8
51445991	102891983	2	5
51446579	102893159	5	2
51446663	102893327	8	8
51446891	102893783	2	5
51447659	102895319	5	2
51447719	102895439	2	5
51448151	102896303	2	5
51448373	102896747	8	8
51448781	102897563	2	5
51448811	102897623	5	2
51448823	102897647	8	8
51448913	102897827	8	8
51449141	102898283	2	5
51449561	102899123	8	8
51450131	102900263	2	5
51450341	102900683	5	2
51450533	102901067	8	8
51451541	102903083	8	8
51451619	102903239	5	2
51451703	102903407	8	8
51451973	102903947	8	8
51452099	102904199	8	8
51452363	102904727	2	5
51452393	102904787	5	2
51452729	102905459	8	8
51452801	102905603	8	8
51452861	102905723	5	2
51452993	102905987	2	5
51453029	102906059	2	5
51453053	102906107	8	8
51453113	102906227	5	2
51453971	102907943	8	8
51454103	102908207	5	2
51454229	102908459	5	2
51454433	102908867	2	5
51454583	102909167	8	8
51454619	102909239	8	8
51455399	102910799	5	2
51455441	102910883	2	5
51455639	102911279	2	5
51455681	102911363	8	8
51455843	102911687	8	8
51456239	102912479	8	8
51456299	102912599	5	2
51456809	102913619	2	5
51456833	102913667	8	8
51456941	102913883	8	8
51457013	102914027	8	8
51457421	102914843	2	5
51457649	102915299	5	2
51457811	102915623	5	2
51458663	102917327	2	5
51458801	102917603	5	2
51458873	102917747	5	2
51459053	102918107	5	2
51459071	102918143	5	2
51461093	102922187	2	5
51461549	102923099	8	8
51461939	102923879	2	5
51462329	102924659	5	2
51462473	102924947	5	2
51462641	102925283	2	5
51462683	102925367	8	8
51462881	102925763	8	8
51462923	102925847	5	2
51463031	102926063	5	2
51463619	102927239	8	8
51463823	102927647	5	2
51464921	102929843	5	2
51464993	102929987	5	2
51465101	102930203	5	2
51465143	102930287	2	5
51465503	102931007	2	5
51465833	102931667	8	8
51466139	102932279	8	8
51466553	102933107	8	8
51466631	102933263	5	2
51466853	102933707	2	5
51466949	102933899	8	8
51467291	102934583	8	8
51467309	102934619	8	8
51467453	102934907	8	8
51467459	102934919	5	2
51467711	102935423	5	2
51467873	102935747	5	2
51468143	102936287	5	2
51468419	102936839	2	5
51468479	102936959	8	8
51468563	102937127	2	5
51468821	102937643	8	8
51469283	102938567	2	5
51469661	102939323	2	5
51469763	102939527	5	2
51470063	102940127	8	8
51470351	102940703	8	8
51471011	102942023	2	5
51471071	102942143	8	8
51471083	102942167	2	5
51471593	102943187	8	8
51471599	102943199	5	2
51471683	102943367	8	8
51471701	102943403	8	8
51472313	102944627	8	8
51472451	102944903	2	5
51472469	102944939	2	5
51472853	102945707	8	8
51473039	102946079	5	2
51473153	102946307	2	5
51473309	102946619	5	2
51473393	102946787	8	8
51473561	102947123	5	2
51473963	102947927	2	5
51474029	102948059	5	2
51474431	102948863	2	5
51474443	102948887	5	2
51474641	102949283	5	2
51474749	102949499	5	2
51475013	102950027	8	8
51475289	102950579	5	2
51475409	102950819	8	8
51475733	102951467	8	8
51476129	102952259	8	8
51476273	102952547	8	8
51476333	102952667	5	2
51476423	102952847	5	2
51476429	102952859	2	5
51476543	102953087	8	8
51476549	102953099	5	2
51476591	102953183	2	5
51477311	102954623	2	5
51477533	102955067	8	8
51477551	102955103	8	8
51477953	102955907	5	2
51478253	102956507	8	8
51478313	102956627	5	2
51478859	102957719	2	5
51479033	102958067	5	2
51479171	102958343	8	8
51479453	102958907	2	5
51479591	102959183	5	2
51479633	102959267	2	5
51479693	102959387	8	8
51479861	102959723	5	2
51479903	102959807	2	5
51479999	102959999	8	8
51480059	102960119	5	2
51480323	102960647	8	8
51480419	102960839	5	2
51480521	102961043	8	8
51480881	102961763	8	8
51481043	102962087	8	8
51481361	102962723	2	5
51481439	102962879	8	8
51481733	102963467	5	2
51482471	102964943	5	2
51482549	102965099	2	5
51482591	102965183	8	8
51482741	102965483	5	2
51483401	102966803	8	8
51483629	102967259	2	5
51484259	102968519	2	5
51484409	102968819	8	8
51484529	102969059	2	5
51484739	102969479	5	2
51484883	102969767	5	2
51485033	102970067	2	5
51485099	102970199	5	2
51485303	102970607	2	5
51485561	102971123	8	8
51485711	102971423	5	2
51485963	102971927	5	2
51486401	102972803	2	5
51486419	102972839	2	5
51487193	102974387	2	5
51487343	102974687	8	8
51488273	102976547	2	5
51488669	102977339	2	5
51488753	102977507	5	2
51488771	102977543	5	2
51489101	102978203	2	5
51489281	102978563	2	5
51489671	102979343	5	2
51489983	102979967	2	5
51490091	102980183	2	5
51490223	102980447	8	8
51490259	102980519	8	8
51490409	102980819	5	2
51490469	102980939	2	5
51491003	102982007	5	2
51491183	102982367	5	2
51491441	102982883	2	5
51491591	102983183	8	8
51491603	102983207	2	5
51491831	102983663	5	2
51492011	102984023	5	2
51492431	102984863	2	5
51493121	102986243	8	8
51493259	102986519	2	5
51493583	102987167	2	5
51493649	102987299	5	2
51494321	102988643	2	5
51494903	102989807	8	8
51495089	102990179	5	2
51495599	102991199	2	5
51496001	102992003	8	8
51496253	102992507	8	8
51496589	102993179	2	5
51497129	102994259	2	5
51497399	102994799	2	5
51498071	102996143	8	8
51498509	102997019	5	2
51498833	102997667	5	2
51499109	102998219	2	5
51499163	102998327	2	5
51499313	102998627	8	8
51499631	102999263	2	5
51499769	102999539	5	2
51500159	103000319	8	8
51500219	103000439	5	2
51500693	103001387	2	5
51501101	103002203	5	2
51501221	103002443	8	8
51501311	103002623	8	8
51502043	103004087	2	5
51502079	103004159	2	5
51502091	103004183	5	2
51502133	103004267	2	5
51502343	103004687	5	2
51502541	103005083	5	2
51503213	103006427	2	5
51503363	103006727	8	8
51503789	103007579	2	5
51503891	103007783	5	2
51504053	103008107	5	2
51504059	103008119	2	5
51504263	103008527	8	8
51504461	103008923	8	8
51504731	103009463	8	8
51504983	103009967	8	8
51505001	103010003	8	8
51505049	103010099	2	5
51505403	103010807	5	2
51506153	103012307	8	8
51506249	103012499	5	2
